Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2382893,REGGIE'S BAR & GRILL,REGGIE'S BAR & GRILL,1841043,Restaurant,Risk 1 (High),2105 S STATE ST ,CHICAGO,IL,60616,07/14/2020,Canvass Re-Inspection,Out of Business,,41.85406376900946,-87.6269605360631,"(-87.6269605360631, 41.85406376900946)"
2382891,ROSA ISELA TACOS Y MAS,ROSA ISELA TACOS Y MAS,2470637,Restaurant,Risk 1 (High),2551 W FULLERTON AVE ,CHICAGO,IL,60647,07/14/2020,Canvass Re-Inspection,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 6-501.19  OBSERVED NO SELF-CLOSING DOOR DEVICE ON THE WASHROOM DOOR. MANAGEMENT INSTRUCTED TO INSTALL. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-501.14  CLEAN THE GREASE ON THE VENTILATION HOOD AND FILTERS.",41.924751316676854,-87.69180094813183,"(-87.69180094813183, 41.924751316676854)"
2382877,SONGBIRD ACADEMY,SONGBIRD ACADEMY,2694274,Children's Services Facility,Risk 1 (High),1904-1906 W MONTROSE AVE ,CHICAGO,IL,60613,07/14/2020,License,Pass,,41.96160115291296,-87.67624575023542,"(-87.67624575023542, 41.96160115291296)"
2382858,FAMILY DOLLAR #2668,FAMILY DOLLAR #2668,1145515,Grocery Store,Risk 3 (Low),2700 W DIVISION ST ,CHICAGO,IL,60622,07/13/2020,Complaint,Pass,,41.90305628981269,-87.69454089298074,"(-87.69454089298074, 41.90305628981269)"
2382854,ANG TOBACCO PLACE,ANG TOBACCO PLACE,1650046,Grocery Store,Risk 3 (Low),4943 N MILWAUKEE AVE ,CHICAGO,IL,60630,07/13/2020,Canvass,Out of Business,,41.97071651689773,-87.76310875501808,"(-87.76310875501808, 41.97071651689773)"
2382839,PLATINUM COFFEE INC/DUNKIN DONUT BASKIN ROBBINS,DUNKIN DONUT/BASKIN ROBBINS,2658892,Restaurant,Risk 2 (Medium),6254 N WESTERN AVE ,CHICAGO,IL,60659,07/13/2020,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  OBSERVED CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE ON SITE BUT CLEAN-UP KIT ON PREMISES DURING INSPECTION OBSERVED TO BE BLOOD BORNE PATHOGEN CLEAN UP KIT WITH OUT PROPER SANITIZING SOLUTION AND NO MOP FOR VOMIT CLEAN UP . INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 40. PERSONAL CLEANLINESS - Comments: OBSERVED THAT EMPLOYEE WORE UNPROVED RINGS ON HANDS WHILE WORKING WITH FOOD.MUST REMOVE ALL JEWELRY EXCEPT PLAIN WEDDING BAND FROM HANDS WHILE WORKING WITH EXPOSED FOOD | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE TOILET ROOM RECEPTACLE WITH COVER FOR SANITARY NAPKINS IN LADY'S BATHROOM",41.995704951379196,-87.68996400149155,"(-87.68996400149155, 41.995704951379196)"
2382811,MAC KELLYS GREENS & THINGS,MAC KELLYS GREENS & THINGS,61150,Restaurant,Risk 1 (High),123 W MADISON ST ,CHICAGO,IL,60602,07/10/2020,Canvass,Out of Business,,41.88186093773841,-87.631563844886,"(-87.631563844886, 41.88186093773841)"
2382813,HAWKEYE'S BAR & GRILL INC,HAWKEYE'S BAR & GRILL INC,14380,Restaurant,Risk 1 (High),1458 W TAYLOR ST ,CHICAGO,IL,60607,07/10/2020,Complaint,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO CLEAN THE INTERIOR BOTTOM OF THE FRYERS TO REMOVE GREASE OBSERVED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN FLOORS AROUND AND UNDER COOKING EQUIPMENT.",41.869411103369174,-87.66401783425155,"(-87.66401783425155, 41.869411103369174)"
2382814,T & T MEXICAN RESTAURANT,T & T MEXICAN RESTAURANT,34396,Restaurant,Risk 1 (High),8929 S COMMERCIAL AVE ,CHICAGO,IL,60617,07/10/2020,Complaint,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED THE PERSON IN CHARGE (PIC) WITHOUT A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE. INSTRUCTED PIC TO MEET REQUIREMENT. PRIORITY FOUNDATION | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER NOR VALID CERTIFICATE ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (RICE 169.4F, BEANS 160.9F)) ARE PREPARED AND SERVED. INSTRUCTED TO HAVE A CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER ON SITE AND VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE POSTED. PRIORITY FOUNDATION. CITATION ISSUED 7-38-012. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURED OR ADEQUATE SUPPLIES ON SITE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS THAT CAN POTENTIALLY OCCUR INSIDE OF THE FACILITY. INSTRUCTED TO PROVIDE CLEAN UP POLICY AND SUPPLIES. PRIORITY FOUNDATION 7-38-005 CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HAND WASHING SIGNS ARE NEEDED AT THE BASEMENT HAND WASHING SINK, MEN'S TOILET ROOM, 1ST FLOOR FOOD PREP AREA HAND WASHING SINK AND AT THE HAND WASHING SINK BEHIND THE BAR. INSTRUCTED TO PROVIDE. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED THE FOLLOWING FOOD STORED AT IMPROPER TEMPERATURE IN REACH-IN COOLER: SALSA 67.6F, BEEF 60.5F, GREEN BEANS 56.8F, HAM 57.2F. INSTRUCTED MANAGER TO DISCARD. ALL COLD TCS FOOD MUST MAINTAIN 41F OR BELOW DURING STORAGE, PREPARATION, DISPLAY AND SERVICE. PRIORITY 7-38-005 CITATION ISSUED | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED NO DATE MARKING  SYSTEM AVAILALE. REFRIGERATED READY TO EAT TCS FOOD HELD MORE THAN 24 HOURS SHALL BE CLEARLY MARKED WITH DATE BY WHICH FOOD IS TO BE SOLD, CONSUMED, OR DISCARDED WITH A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION 7-38-005 | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO DISCLOSURE AND A REMINDER ON THE MENU FOR ALL ITEMS THAT CAN BE ORDERED UNDERCOOKED OR RAW (EGGS, OCTOPUS/OYSTER COCKTAILS). INSTRUCTED TO POST A CONSUMER ADVISORY AND ADD A DISCLOSURE AND A REMINDER ON ALL ITEMS ON THE MENU THAT CAN BE ORDERED UNDERCOOKED OR RAW. PRIORITY FOUNDATION 7-38-005. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED TWO-DOOR SLIDING REACH-IN COOLER NOT MAINTAINING PROPER TEMPERATURE 49.8F. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN 41F OR BELOW. COOLER IS TAGGED HELD FOR INSPECTION AND MUST NOT BE USED UNTIL REINSPECTED BY CHICAGO DEPARTMENT OF HEALTH. PRIORITY 7-38-005 CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS NOT LABELED IN BEVERAGE AREA. INSTRUCTED MANAGER TO LABEL ALL BULK CONTAINERS WITH COMMON NAME OF FOOD. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OVER 100 MICE DROPPINGS SCATTERED ON SHELVING UNITS AND BOTTOM OF TABLES IN BASEMENT STORAGE AREA, ALONG WALLS NEAR 3-COMPARTMENT SINK IN REAR PREP AREA, ALONG WALLS IN EMPLOYEE WASHROOM, LIVE ROACH CRAWLING ON FLOOR NEAR HAND WASHING SINK IN REAR PREP AREA. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR OR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY FOUNDATION 7-38-020(A) CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR INSIDE WALK-IN COOLER. INSTRUCTED MANAGER TO ELEVATE ALL FOOD SIX INCHES OFF FLOOR. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED SOILED WIPING CLOTHS STORED ON PREP TABLES. INSTRUCTED MANAGER TO STORE IN SANITIZING SOLUTION BETWEEN USES.  | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE ARTICLES NOT INVERTED IN PREP AREA. INSTRUCTED MANAGER TO INVERT TO PROTECT FROM CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED FOOD ITEMS STORED IN GROCERY BAGS IN REACH-IN FREEZER AND COOLERS. INSTRUCTED MANAGER TO PROPERLY STORE FOOD IN FOOD STORAGE BAGS OR CONTAINERS. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT AVAILABLE. INSTRUCTED MANAGER TO PROVIDE TEST KIT FOR PROPER SANITIZER CONCENTRATION IN SANITIZING SOLUTION. PRIORITY FOUNDATION 7-38-005 | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LOW WATER PRESSURE AT HAND WASHING SINKS IN BAR AND PREP AREAS. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MOP HEADS NOT PROPERLY STORED IN PREP AND WASHROOM AREA. INSTRUCTED MANAGER TO PROPERLY HANG MOPS TO PREVENT INSECT BREEDING.",41.732847079711306,-87.55117614380433,"(-87.55117614380433, 41.732847079711306)"
2382810,SUBWAY,SUBWAY,1954041,Restaurant,Risk 1 (High),951-53 W ADDISON ST ,CHICAGO,IL,60613,07/10/2020,Canvass,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OPENING ON BOTTOM EXIT SIDE DOOR. MUST MAKE DOOR TIGHT FITTING TO PREVENT PEST ENTRY. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVERED WASTE RECEPTACLE PROVIDED IN THE UNISEX WASHROOM. INSTRUCTED TO PROVIDE AND MAINTAIN.",41.94714045392253,-87.65393422004064,"(-87.65393422004064, 41.94714045392253)"
2382754,"ZAKOM FOOD MART, INC","ZAKOM FOOD MART, INC",2550227,Grocery Store,Risk 3 (Low),4158 W 16TH ST BLDG ,CHICAGO,IL,60623,07/09/2020,Canvass,Out of Business,,41.85891036405756,-87.72978213290108,"(-87.72978213290108, 41.85891036405756)"
2382759,GAS  CENTER,GAS CENTER,1958643,Grocery Store,Risk 3 (Low),4409 N CENTRAL AVE ,CHICAGO,IL,60630,07/09/2020,Canvass,Out of Business,,41.96076719873542,-87.76710408243011,"(-87.76710408243011, 41.96076719873542)"
2382761,OMAKIN RESTAURANT,MCDONALD'S,2708504,Restaurant,Risk 2 (Medium),70 E GARFIELD BLVD ,CHICAGO,IL,60615,07/09/2020,Short Form Complaint,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LIGHT SHIELD MISSING INSIDE WALK-IN FREEZER. INSTRUCTED MANAGER TO REPLACE AND MAINTAIN ,41.79479402426513,-87.62291510355041,"(-87.62291510355041, 41.79479402426513)"
2382750,THE LEARNING TREE ll,THE LEARNING TREE ll,2215972,Children's Services Facility,Risk 1 (High),8233-8237 S PULASKI RD ,CHICAGO,IL,60652,07/09/2020,Canvass,No Entry,,41.74299303153854,-87.72155821260196,"(-87.72155821260196, 41.74299303153854)"
2382746,SUMMIT GROCERY,SUMMIT GROCERY,56531,Grocery Store,Risk 2 (Medium),7300 N ROGERS AVE ,CHICAGO,IL,60626,07/09/2020,Canvass,Out of Business,,42.01377369259978,-87.6803007317008,"(-87.6803007317008, 42.01377369259978)"
2382751,7-ELEVEN #38484 A,7-ELEVEN,2712353,Grocery Store,Risk 2 (Medium),2341 W BELMONT AVE ,CHICAGO,IL,60618,07/09/2020,License,Not Ready,,41.93935582051329,-87.68720580962443,"(-87.68720580962443, 41.93935582051329)"
2382729,Family Dollar,Family Dollar,2049770,Grocery Store,Risk 3 (Low),2845 N CENTRAL AVE ,CHICAGO,IL,60634,07/08/2020,Canvass,Out of Business,,41.932615945140874,-87.76614648008204,"(-87.76614648008204, 41.932615945140874)"
2382718,UNITED FOOD MART,UNITED FOOD MART,2578266,Grocery Store,Risk 2 (Medium),735 S CALIFORNIA AVE ,CHICAGO,IL,60612,07/08/2020,Canvass Re-Inspection,Pass,,41.87186697013989,-87.69589834683019,"(-87.69589834683019, 41.87186697013989)"
2382725,ROYAL THAI CUISINE,ROYAL THAI CUISINE,2157477,Restaurant,Risk 1 (High),2209 W MONTROSE AVE ,CHICAGO,IL,60618,07/08/2020,Canvass Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOOD SPLATTER ON SOME WALLS IN THE KITCHEN. MUST CLEAN AND MAINTAIN ALL.",41.96126856304585,-87.68422280127675,"(-87.68422280127675, 41.96126856304585)"
2382723,GREEN DISCOUNT,GREEN DISCOUNT,2340397,Grocery Store,Risk 3 (Low),400 E 103RD ST ,CHICAGO,IL,60628,07/08/2020,Canvass,Out of Business,,41.70742617554536,-87.61370990488432,"(-87.61370990488432, 41.70742617554536)"
2382688,WALGREENS BOND DRUG COMPANY OF ILLINOIS #5387,WALGREENS BOND DRUG COMPANY OF ILLINOIS #5387,18735,Grocery Store,Risk 3 (Low),79 W MONROE ST ,CHICAGO,IL,60603,07/08/2020,Complaint,No Entry,,41.880588504249914,-87.63070953866247,"(-87.63070953866247, 41.880588504249914)"
2382647,MOON STAR GROCERY,MOON STAR GROCERY,2535500,Grocery Store,Risk 1 (High),729-733 W 69TH ST ,CHICAGO,IL,60621,07/07/2020,Complaint,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: THE PIC DOESN'T HAVE A FOOD MANAGERS CERTIFICATE.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION ) | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED FOOD MANAGER ON DUTY WHILE TCS FOODS ARE BEING PREPARED,HANDLED AND SERVED SUCH AS (ITALIAN BEEF,SLICED GYROS MEAT,GROUND BEEF,ETC) MUST BE ON SITE AT ALL TIMES.(PRIORITY FOUNDATION 7-38-012)(COS)MANAGER ARRIVED ON SITE AT 12:52 P.M. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP POLICY PROCEDURE AND ITEMS FOR VOMIT & DIARRHEA .MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF TCS FOODS SUCH AS 15LBS. SLICED COOKED GYROS MEAT 46.8F-50.5.,40LBS. RAW QUARTERED CHICKEN 52.5F.PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE COLD HOLDING FOODS AT 41.)F OR BELOW.APPX. 55LBS. $60.(COS)(PRIORITY 7-38-005) | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURE OF 4- DOOR REACH IN FREEZER AT 66.0F WITH TCS FOODS STORED INSIDE.A HELD FOR INSPECTION TAG PLACED ON UNIT.ONCE REPAIRED FAX OR EMAIL A LETTER WHEN READY.MUST HAVE FREEZER AT 0.0F OR BELOW.(COS)(PRIORITY 7-38-005). AIR TEMPERATURE IS NOW -7.0F. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN APPX. '1-2' GAP ALONG BOTTOM OF FRONT EXIT DOOR.MUST MAKE DOOR TIGHT FITTING. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST APPLY A SEALANT OR PAINT RAW WOOD SHELVING UNITS AT SERVICE COUNTER AND WALK IN COOLER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM BEVERAGE SERVICE COUNTER,WALK IN COOLER -FAN GUARD COVERS.MUST DEFROST CHEST FREEZER ON SALES FLOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE STAINED CEILING TILES ON SALES FLOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SCRAPE AND PAINT PEELING PAINT ON WALL NEAR REAR DOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM WALL NEAR FRONT COUNTER ON SALES FLOOR(SLUSHIE MACHINE) | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  NO FOOD HANDLER TRAINING CERTIFICATES ON SITE FOR FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR ALL FOOD MANAGERS.MUST PROVIDE. | 64. PUBLIC HEALTH NUISANCE - Comments: 1.Wearing a face covering in public places or when working. Any individual who is over age two and able to medically tolerate a face-covering (a mask or cloth face-covering) shall be required to cover their nose and mouth with a face-covering when in a public place and unable to maintain a six-foot social distance. Face-coverings are required in public indoor spaces such as stores.  OBSERVED APPX. 20 OR MORE CUSTOMERS AND EMPLOYEE NOT WEARING FACE COVERINGS.MUST PROVIDE AND MAINTAIN. | 64. PUBLIC HEALTH NUISANCE - Comments: Stay at Home; Social Distancing Requirements; and Essential Businesses and Operations  15. Social Distancing, Face Covering, and PPE Requirements.  OBSERVED APPX. 20 OR MORE CUSTOMERS AND EMPLOYEE NOT WEARING FACE MASK AND NO SOCIAL DISTANCING FLOOR MARKINGS PROVIDED.MUST PROVIDE AND MAINTAIN.",41.7687541393892,-87.64293494450921,"(-87.64293494450921, 41.7687541393892)"
2382644,HERITAGE OUTPOST LAWRENCE HOUSE LLC,HERITAGE OUTPOST,2476946,Restaurant,Risk 2 (Medium),1020 W LAWRENCE AVE ,CHICAGO,IL,60640,07/07/2020,Canvass Re-Inspection,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO CITY OF CHICAGO SANITION CERTIFICATE POSTED. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005. MUST PROVIDE.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO BACLKFLOW PREVENTION DEVICES AT ICE MACHINE LOWER LEVEL DRY STORGE AREAS. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND DRY STORAGE AREAS AT LOWER LEVEL CLUTTERED. MUST CLEAN AND ORGANIZE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WALLS NOT SMOOTH AND EASY TO CLEAN AT LOWER LEVEL DRY STORAGE. MUST SEAL WALLS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  FOODHANDLERS WITH NO FOOD HANDLER CERTIFICATES.MUST PROVIDE. ",41.96918742738737,-87.65573364991938,"(-87.65573364991938, 41.96918742738737)"
2382641,MACAU TASTY HOUSE,MACAU TASTY HOUSE,2404726,Restaurant,Risk 1 (High),2824-2826 S WENTWORTH AVE ,CHICAGO,IL,60616,07/07/2020,Complaint Re-Inspection,Pass,,41.84184161748354,-87.63192125375724,"(-87.63192125375724, 41.84184161748354)"
